"gene","medianImp","trait"
"AT4G37980.1",2.88849221938376,"top.intensity.fluo.lab.b.mean"
"AT4G38580.1",3.2254188147775,"top.intensity.fluo.lab.b.mean"
"AT4G38810.2",2.68006739138307,"top.intensity.fluo.lab.b.mean"
"AT4G39100.1",3.23552913780616,"top.intensity.fluo.lab.b.mean"
"AT5G01820.1",2.60028878791463,"top.intensity.fluo.lab.b.mean"
"AT5G06800.1",2.73449602826103,"top.intensity.fluo.lab.b.mean"
"AT5G08640.1",3.19052290331093,"top.intensity.fluo.lab.b.mean"
"AT5G10930.1",2.44458635215136,"top.intensity.fluo.lab.b.mean"
"AT5G15500.2",2.50620243397192,"top.intensity.fluo.lab.b.mean"
"AT5G16530.1",2.65320446614822,"top.intensity.fluo.lab.b.mean"
"AT5G17210.1",2.4487134160901,"top.intensity.fluo.lab.b.mean"
"AT5G20635.1",2.64587926779636,"top.intensity.fluo.lab.b.mean"
"AT5G24200.1",3.44898056524276,"top.intensity.fluo.lab.b.mean"
"AT5G25580.1",2.83202309641002,"top.intensity.fluo.lab.b.mean"
"AT5G26751.1",3.27504509926407,"top.intensity.fluo.lab.b.mean"
"AT5G33370.1",2.89722588299685,"top.intensity.fluo.lab.b.mean"
"AT5G39220.1",3.20182316472829,"top.intensity.fluo.lab.b.mean"
"AT5G39670.1",3.11307088109072,"top.intensity.fluo.lab.b.mean"
"AT5G42180.1",3.23563860910225,"top.intensity.fluo.lab.b.mean"
"AT5G43560.1",3.34801666049454,"top.intensity.fluo.lab.b.mean"
"AT5G44530.1",2.95387606424553,"top.intensity.fluo.lab.b.mean"
"AT5G45160.1",3.16521156294966,"top.intensity.fluo.lab.b.mean"
"AT5G47560.1",2.3299242099133,"top.intensity.fluo.lab.b.mean"
"AT5G47600.1",2.99568054195602,"top.intensity.fluo.lab.b.mean"
"AT5G49330.1",3.43019590181606,"top.intensity.fluo.lab.b.mean"
"AT5G50400.1",2.55761634038374,"top.intensity.fluo.lab.b.mean"
"AT5G50720.1",3.41527520913322,"top.intensity.fluo.lab.b.mean"
"AT5G52860.1",2.80451365086181,"top.intensity.fluo.lab.b.mean"
"AT5G53730.1",3.88816475689346,"top.intensity.fluo.lab.b.mean"
"AT5G59130.1",3.36004837750889,"top.intensity.fluo.lab.b.mean"
"AT5G60580.2",2.4463551769976,"top.intensity.fluo.lab.b.mean"
"AT5G60850.1",3.23803196186622,"top.intensity.fluo.lab.b.mean"
"AT5G61420.2",2.96617221897606,"top.intensity.fluo.lab.b.mean"
"AT5G62850.1",3.08631450505134,"top.intensity.fluo.lab.b.mean"
"AT5G66230.1",2.40609128673399,"top.intensity.fluo.lab.b.mean"
"AT1G08570.1",2.74396910837594,"top.intensity.fluo.lab.l.mean"
"AT1G10070.1",3.39534190650999,"top.intensity.fluo.lab.l.mean"
"AT1G15230.1",3.34109713649158,"top.intensity.fluo.lab.l.mean"
"AT1G18140.1",2.9443822873101,"top.intensity.fluo.lab.l.mean"
"AT1G20160.1",2.86770667284075,"top.intensity.fluo.lab.l.mean"
"AT1G22710.1",3.44644516455534,"top.intensity.fluo.lab.l.mean"
"AT1G28570.1",3.17991085715991,"top.intensity.fluo.lab.l.mean"
"AT1G34355.1",2.76363573093464,"top.intensity.fluo.lab.l.mean"
"AT1G47330.1",3.38078233688628,"top.intensity.fluo.lab.l.mean"
"AT1G47970.1",2.85218453434621,"top.intensity.fluo.lab.l.mean"
"AT1G53790.2",3.39034180177135,"top.intensity.fluo.lab.l.mean"
"AT1G54160.1",3.09807691886978,"top.intensity.fluo.lab.l.mean"
"AT1G56230.1",3.54078726559794,"top.intensity.fluo.lab.l.mean"
"AT1G61450.1",2.99831668052889,"top.intensity.fluo.lab.l.mean"
"AT1G66100.1",2.8475892354287,"top.intensity.fluo.lab.l.mean"
"AT1G67030.1",3.81534766481285,"top.intensity.fluo.lab.l.mean"
"AT1G68570.1",2.8220241207526,"top.intensity.fluo.lab.l.mean"
"AT1G71850.1",3.08377546488261,"top.intensity.fluo.lab.l.mean"
"AT1G74840.1",3.46410748827865,"top.intensity.fluo.lab.l.mean"
"AT1G75240.1",2.76864693758231,"top.intensity.fluo.lab.l.mean"
"AT1G77920.1",2.93110240985571,"top.intensity.fluo.lab.l.mean"
"AT1G77960.1",2.91554296492074,"top.intensity.fluo.lab.l.mean"
"AT1G80130.1",3.15479855038673,"top.intensity.fluo.lab.l.mean"
"AT2G01510.1",2.75501696064125,"top.intensity.fluo.lab.l.mean"
"AT2G01680.1",3.44293830262981,"top.intensity.fluo.lab.l.mean"
"AT2G02100.1",3.11181303879631,"top.intensity.fluo.lab.l.mean"
"AT2G19090.1",2.53554748983717,"top.intensity.fluo.lab.l.mean"
"AT2G21180.1",2.72987370219171,"top.intensity.fluo.lab.l.mean"
"AT2G21590.1",2.93941416318971,"top.intensity.fluo.lab.l.mean"
"AT2G22600.1",2.79303379836154,"top.intensity.fluo.lab.l.mean"
"AT2G32765.1",2.49676056016337,"top.intensity.fluo.lab.l.mean"
"AT2G33770.1",3.47574912220144,"top.intensity.fluo.lab.l.mean"
"AT2G35060.2",3.79593137875866,"top.intensity.fluo.lab.l.mean"
"AT2G37470.1",2.6490707613001,"top.intensity.fluo.lab.l.mean"
"AT2G40900.1",3.26572749251731,"top.intensity.fluo.lab.l.mean"
"AT2G41900.1",2.85937781807516,"top.intensity.fluo.lab.l.mean"
"AT2G42840.1",2.80361599047674,"top.intensity.fluo.lab.l.mean"
"AT2G46640.3",3.76688701621214,"top.intensity.fluo.lab.l.mean"
"AT2G46690.1",2.93347994524639,"top.intensity.fluo.lab.l.mean"
"AT2G46790.1",2.61735990579964,"top.intensity.fluo.lab.l.mean"
"AT2G47890.1",3.25973818660996,"top.intensity.fluo.lab.l.mean"
"AT3G01200.1",2.53364470523066,"top.intensity.fluo.lab.l.mean"
"AT3G01470.1",3.01175854196001,"top.intensity.fluo.lab.l.mean"
"AT3G09405.1",2.50051704176652,"top.intensity.fluo.lab.l.mean"
"AT3G17160.1",3.60158547849127,"top.intensity.fluo.lab.l.mean"
"AT3G19290.3",2.66884969078515,"top.intensity.fluo.lab.l.mean"
"AT3G19660.1",2.46056303717071,"top.intensity.fluo.lab.l.mean"
"AT3G20100.1",3.49894646852474,"top.intensity.fluo.lab.l.mean"
"AT3G23670.1",2.61434579219468,"top.intensity.fluo.lab.l.mean"
"AT3G23790.1",3.18791188574856,"top.intensity.fluo.lab.l.mean"
"AT3G26050.1",2.60515591171016,"top.intensity.fluo.lab.l.mean"
"AT3G27820.1",2.52718218460899,"top.intensity.fluo.lab.l.mean"
"AT3G28100.1",2.88562124608087,"top.intensity.fluo.lab.l.mean"
"AT3G28760.2",2.92606757761242,"top.intensity.fluo.lab.l.mean"
"AT3G43930.1",2.62008072079479,"top.intensity.fluo.lab.l.mean"
"AT3G45600.1",3.36912542276377,"top.intensity.fluo.lab.l.mean"
"AT3G47500.1",3.35045088445809,"top.intensity.fluo.lab.l.mean"
"AT3G49580.1",2.510482094629,"top.intensity.fluo.lab.l.mean"
"AT3G51895.1",4.17729046760311,"top.intensity.fluo.lab.l.mean"
"AT3G52550.1",2.57800058620639,"top.intensity.fluo.lab.l.mean"
"AT3G52910.1",2.96474759123452,"top.intensity.fluo.lab.l.mean"
"AT3G53400.1",2.93833324981134,"top.intensity.fluo.lab.l.mean"
"AT3G53720.1",3.34972464004775,"top.intensity.fluo.lab.l.mean"
"AT3G61900.1",2.29418615846058,"top.intensity.fluo.lab.l.mean"
"AT3G61920.1",3.63369614546276,"top.intensity.fluo.lab.l.mean"
"AT4G00955.1",3.6798970616156,"top.intensity.fluo.lab.l.mean"
"AT4G01080.1",2.58259975002334,"top.intensity.fluo.lab.l.mean"
"AT4G03320.1",2.75618407428967,"top.intensity.fluo.lab.l.mean"
"AT4G08950.1",2.54993249430649,"top.intensity.fluo.lab.l.mean"
"AT4G10380.1",2.67619813045707,"top.intensity.fluo.lab.l.mean"
"AT4G11070.1",2.8559708749362,"top.intensity.fluo.lab.l.mean"
"AT4G11080.1",2.46789927063824,"top.intensity.fluo.lab.l.mean"
"AT4G13030.1",2.58794466921984,"top.intensity.fluo.lab.l.mean"
"AT4G22690.1",3.01288358303104,"top.intensity.fluo.lab.l.mean"
"AT4G23570.3",2.81643827242284,"top.intensity.fluo.lab.l.mean"
"AT4G27830.1",3.34568316327536,"top.intensity.fluo.lab.l.mean"
"AT4G30750.1",3.4402898631248,"top.intensity.fluo.lab.l.mean"
"AT4G32160.1",2.42839778627921,"top.intensity.fluo.lab.l.mean"
"AT4G33400.1",2.99327416807118,"top.intensity.fluo.lab.l.mean"
"AT4G34400.1",3.28569659278931,"top.intensity.fluo.lab.l.mean"
"AT4G36180.1",3.32340489120532,"top.intensity.fluo.lab.l.mean"
"AT4G37310.1",3.60544494545429,"top.intensity.fluo.lab.l.mean"
"AT4G37970.1",2.96087676936961,"top.intensity.fluo.lab.l.mean"
"AT4G37980.1",2.99062530635228,"top.intensity.fluo.lab.l.mean"
"AT4G38340.1",2.55508568296276,"top.intensity.fluo.lab.l.mean"
"AT4G38580.1",3.35805758273438,"top.intensity.fluo.lab.l.mean"
"AT4G39100.1",3.38773501813745,"top.intensity.fluo.lab.l.mean"
"AT4G40010.1",2.67078496682446,"top.intensity.fluo.lab.l.mean"
"AT5G06800.1",2.9146840986969,"top.intensity.fluo.lab.l.mean"
"AT5G08640.1",2.94829183252348,"top.intensity.fluo.lab.l.mean"
"AT5G10930.1",2.63149725044405,"top.intensity.fluo.lab.l.mean"
"AT5G14940.1",2.40580860341949,"top.intensity.fluo.lab.l.mean"
"AT5G16530.1",2.80783676613451,"top.intensity.fluo.lab.l.mean"
"AT5G22290.1",2.51339479854904,"top.intensity.fluo.lab.l.mean"
"AT5G24155.1",2.48234955790691,"top.intensity.fluo.lab.l.mean"
"AT5G24870.1",2.44915109616784,"top.intensity.fluo.lab.l.mean"
"AT5G25040.2",2.27783386055431,"top.intensity.fluo.lab.l.mean"
"AT5G25120.1",2.42218421420537,"top.intensity.fluo.lab.l.mean"
"AT5G26751.1",3.54554233078066,"top.intensity.fluo.lab.l.mean"
"AT5G26920.1",2.41858271044397,"top.intensity.fluo.lab.l.mean"
"AT5G28640.1",3.15617086204804,"top.intensity.fluo.lab.l.mean"
"AT5G37590.1",2.54928503258858,"top.intensity.fluo.lab.l.mean"
"AT5G39220.1",2.83761115331137,"top.intensity.fluo.lab.l.mean"
"AT5G42180.1",3.3867049456713,"top.intensity.fluo.lab.l.mean"
"AT5G43560.1",3.47791540017358,"top.intensity.fluo.lab.l.mean"
"AT5G45160.1",3.30764240378276,"top.intensity.fluo.lab.l.mean"
"AT5G45700.1",2.52812084665307,"top.intensity.fluo.lab.l.mean"
"AT5G46490.2",2.58801391970936,"top.intensity.fluo.lab.l.mean"
"AT5G46500.1",2.52578046042726,"top.intensity.fluo.lab.l.mean"
"AT5G47600.1",3.30275403653712,"top.intensity.fluo.lab.l.mean"
"AT5G49330.1",3.44841790259186,"top.intensity.fluo.lab.l.mean"
"AT5G50400.1",2.46686209357448,"top.intensity.fluo.lab.l.mean"
"AT5G50720.1",3.55991420197432,"top.intensity.fluo.lab.l.mean"
"AT5G53730.1",3.87359898842305,"top.intensity.fluo.lab.l.mean"
"AT5G58610.1",2.71980392115228,"top.intensity.fluo.lab.l.mean"
"AT5G59130.1",3.20423187628059,"top.intensity.fluo.lab.l.mean"
"AT5G60580.2",2.55903597612124,"top.intensity.fluo.lab.l.mean"
"AT5G60850.1",3.45717487638,"top.intensity.fluo.lab.l.mean"
"AT5G61420.2",3.12260052060578,"top.intensity.fluo.lab.l.mean"
"AT5G61850.1",3.04999465575217,"top.intensity.fluo.lab.l.mean"
"AT5G65320.1",3.08563533768193,"top.intensity.fluo.lab.l.mean"
"AT5G67110.1",2.98456386711755,"top.intensity.fluo.lab.l.mean"
"AT1G21100.1",2.84799976909523,"top.intensity.nir.mean"
"AT1G23340.1",2.79159835002046,"top.intensity.nir.mean"
"AT1G56150.1",2.85303365439107,"top.intensity.nir.mean"
"AT1G58070.1",3.65169094248826,"top.intensity.nir.mean"
"AT1G58280.2",2.76026728576519,"top.intensity.nir.mean"
"AT1G70530.1",2.82719465466283,"top.intensity.nir.mean"
"AT1G72040.1",2.65607121409919,"top.intensity.nir.mean"
"AT2G23700.1",2.75273060972104,"top.intensity.nir.mean"
"AT2G33570.1",2.887172913816,"top.intensity.nir.mean"
"AT2G37130.1",2.76553406339274,"top.intensity.nir.mean"
"AT2G46670.1",3.34162038266941,"top.intensity.nir.mean"
"AT3G15510.1",2.778167470436,"top.intensity.nir.mean"
"AT3G16770.1",2.79264681649833,"top.intensity.nir.mean"
"AT3G21540.1",2.58550121716079,"top.intensity.nir.mean"
"AT3G26220.1",2.8193681915431,"top.intensity.nir.mean"
"AT3G26440.1",2.67817654589249,"top.intensity.nir.mean"
"AT4G01883.1",3.80914663808393,"top.intensity.nir.mean"
"AT4G36850.1",3.4649208121149,"top.intensity.nir.mean"
"AT5G03190.2",3.55693938151173,"top.intensity.nir.mean"
"AT5G03260.1",4.29354388072015,"top.intensity.nir.mean"
"AT5G16110.1",2.89777703035389,"top.intensity.nir.mean"
"AT5G46490.2",2.81495384523229,"top.intensity.nir.mean"
"AT5G51890.1",2.95330772416873,"top.intensity.nir.mean"
"AT5G53290.1",3.4161065155801,"top.intensity.nir.mean"
"AT5G60020.1",3.5342131521555,"top.intensity.nir.mean"
"AT1G15410.1",2.77712140138984,"top.intensity.vis.hsv.s.mean"
"AT1G73600.2",2.96695682236715,"top.intensity.vis.hsv.s.mean"
"AT1G77960.1",2.89645686927656,"top.intensity.vis.hsv.s.mean"
"AT2G29370.1",3.81752556369147,"top.intensity.vis.hsv.s.mean"
"AT2G34380.1",3.57608820490133,"top.intensity.vis.hsv.s.mean"
"AT2G43535.1",2.75272700942934,"top.intensity.vis.hsv.s.mean"
"AT3G21055.1",2.50901700514855,"top.intensity.vis.hsv.s.mean"
"AT3G21760.1",2.91855022375632,"top.intensity.vis.hsv.s.mean"
"AT3G25920.1",2.66313234858541,"top.intensity.vis.hsv.s.mean"
"AT3G27050.1",2.8847676246501,"top.intensity.vis.hsv.s.mean"
"AT3G63190.1",2.63450101206218,"top.intensity.vis.hsv.s.mean"
"AT3G63490.1",2.68376485261228,"top.intensity.vis.hsv.s.mean"
"AT4G02630.1",3.47641356427771,"top.intensity.vis.hsv.s.mean"
"AT4G09010.1",2.71847793651458,"top.intensity.vis.hsv.s.mean"
"AT4G21760.1",2.58005308090759,"top.intensity.vis.hsv.s.mean"
"AT4G30580.1",2.50837937173575,"top.intensity.vis.hsv.s.mean"
"AT4G36850.1",3.42022500184532,"top.intensity.vis.hsv.s.mean"
"AT4G39800.1",3.19826628903017,"top.intensity.vis.hsv.s.mean"
"AT5G38480.1",2.62784358610927,"top.intensity.vis.hsv.s.mean"
"AT5G44410.1",3.28332192419961,"top.intensity.vis.hsv.s.mean"
"AT1G03310.2",3.41497746652034,"top.intensity.vis.hsv.v.mean"
"AT1G15010.1",3.43424756759019,"top.intensity.vis.hsv.v.mean"
"AT1G16750.1",5.68331806498435,"top.intensity.vis.hsv.v.mean"
"AT1G22060.1",3.56020104478853,"top.intensity.vis.hsv.v.mean"
"AT1G23080.1",3.40128055042682,"top.intensity.vis.hsv.v.mean"
"AT1G27030.1",2.7092470521088,"top.intensity.vis.hsv.v.mean"
"AT1G33960.1",3.68374867272052,"top.intensity.vis.hsv.v.mean"
"AT1G35310.1",3.34606466602658,"top.intensity.vis.hsv.v.mean"
"AT1G63420.1",2.71175751820476,"top.intensity.vis.hsv.v.mean"
"AT2G18660.1",2.77294460775653,"top.intensity.vis.hsv.v.mean"
"AT2G21590.1",2.793825176317,"top.intensity.vis.hsv.v.mean"
"AT2G28810.1",3.26873025206282,"top.intensity.vis.hsv.v.mean"
"AT2G36090.1",3.73409703937699,"top.intensity.vis.hsv.v.mean"
"AT2G45840.1",3.26063974848036,"top.intensity.vis.hsv.v.mean"
"AT3G01990.1",3.38329539699035,"top.intensity.vis.hsv.v.mean"
"AT3G17690.1",4.10937486541234,"top.intensity.vis.hsv.v.mean"
"AT3G19620.1",3.10885792112656,"top.intensity.vis.hsv.v.mean"
"AT3G23930.1",4.3603619414232,"top.intensity.vis.hsv.v.mean"
"AT3G26200.1",3.29297545070462,"top.intensity.vis.hsv.v.mean"
"AT3G28910.1",3.13438327407173,"top.intensity.vis.hsv.v.mean"
"AT3G43670.1",3.71646234229862,"top.intensity.vis.hsv.v.mean"
"AT3G50350.1",2.71558806320206,"top.intensity.vis.hsv.v.mean"
"AT3G56690.1",2.71190140568224,"top.intensity.vis.hsv.v.mean"
"AT4G00050.1",4.66710739013533,"top.intensity.vis.hsv.v.mean"
"AT4G00870.1",3.23893154097016,"top.intensity.vis.hsv.v.mean"
"AT4G04540.1",3.04728510892994,"top.intensity.vis.hsv.v.mean"
"AT4G12880.1",3.75822940786135,"top.intensity.vis.hsv.v.mean"
"AT4G17030.1",2.94221983087054,"top.intensity.vis.hsv.v.mean"
"AT4G17440.1",3.23222119896174,"top.intensity.vis.hsv.v.mean"
"AT4G17770.1",3.48733998652983,"top.intensity.vis.hsv.v.mean"
"AT4G23670.1",3.30875919611583,"top.intensity.vis.hsv.v.mean"
"AT4G33490.2",3.27490613094326,"top.intensity.vis.hsv.v.mean"
"AT4G35300.1",3.35404722405499,"top.intensity.vis.hsv.v.mean"
"AT4G36830.1",3.23825802776618,"top.intensity.vis.hsv.v.mean"
"AT4G37610.1",4.46006515609892,"top.intensity.vis.hsv.v.mean"
"AT5G24200.1",4.32594924743246,"top.intensity.vis.hsv.v.mean"
"AT5G25260.1",4.42939880719345,"top.intensity.vis.hsv.v.mean"
"AT5G26570.1",3.2140545733713,"top.intensity.vis.hsv.v.mean"
"AT5G36910.1",3.49808051536238,"top.intensity.vis.hsv.v.mean"
"AT5G37410.1",4.45119029042718,"top.intensity.vis.hsv.v.mean"
"AT5G39670.1",2.84540452850977,"top.intensity.vis.hsv.v.mean"
"AT5G43330.1",2.80347971149409,"top.intensity.vis.hsv.v.mean"
"AT5G46830.1",3.11130652927019,"top.intensity.vis.hsv.v.mean"
"AT5G47800.1",5.52725347598315,"top.intensity.vis.hsv.v.mean"
"AT5G50150.1",3.46433980970183,"top.intensity.vis.hsv.v.mean"
"AT5G54060.1",2.76953342849147,"top.intensity.vis.hsv.v.mean"
"AT5G57810.1",3.16774313177577,"top.intensity.vis.hsv.v.mean"
"AT5G60820.1",3.26534674444306,"top.intensity.vis.hsv.v.mean"
"AT5G60950.1",3.05832794274884,"top.intensity.vis.hsv.v.mean"
"AT5G61290.1",2.94245857479116,"top.intensity.vis.hsv.v.mean"
"AT5G62200.1",2.76372093561494,"top.intensity.vis.hsv.v.mean"
"AT5G62850.1",2.82763888934291,"top.intensity.vis.hsv.v.mean"
"AT5G66400.1",2.84525017518145,"top.intensity.vis.hsv.v.mean"
"AT1G11410.1",6.05972713309223,"top.intensity.vis.lab.a.mean"
"AT1G15410.1",3.88508255561316,"top.intensity.vis.lab.a.mean"
"AT1G16750.1",4.73459186866257,"top.intensity.vis.lab.a.mean"
"AT1G63420.1",3.18340568411272,"top.intensity.vis.lab.a.mean"
"AT1G77960.1",6.47922713714897,"top.intensity.vis.lab.a.mean"
"AT2G12190.1",4.10022813914404,"top.intensity.vis.lab.a.mean"
"AT2G14520.1",4.74540530435438,"top.intensity.vis.lab.a.mean"
"AT2G20570.2",3.52861345619367,"top.intensity.vis.lab.a.mean"
"AT2G29370.1",6.04134475647261,"top.intensity.vis.lab.a.mean"
"AT2G31560.1",4.06998005906034,"top.intensity.vis.lab.a.mean"
"AT2G34380.1",3.97382907351761,"top.intensity.vis.lab.a.mean"
"AT2G36090.1",4.75072606725182,"top.intensity.vis.lab.a.mean"
"AT2G43520.1",3.67674293811464,"top.intensity.vis.lab.a.mean"
"AT2G47880.1",4.14380204083876,"top.intensity.vis.lab.a.mean"
"AT3G01990.1",3.45772062956329,"top.intensity.vis.lab.a.mean"
"AT3G04960.3",3.20891813201931,"top.intensity.vis.lab.a.mean"
"AT3G17690.1",3.43260450525082,"top.intensity.vis.lab.a.mean"
"AT3G23340.1",3.68927970373966,"top.intensity.vis.lab.a.mean"
"AT3G23930.1",4.32317383980273,"top.intensity.vis.lab.a.mean"
"AT3G28070.1",5.07407495233068,"top.intensity.vis.lab.a.mean"
"AT3G28080.1",5.84929845875934,"top.intensity.vis.lab.a.mean"
"AT3G43670.1",3.51743232704874,"top.intensity.vis.lab.a.mean"
"AT3G45940.1",3.14278648649232,"top.intensity.vis.lab.a.mean"
"AT3G47600.1",3.35210292999567,"top.intensity.vis.lab.a.mean"
"AT3G48280.1",3.09897714795657,"top.intensity.vis.lab.a.mean"
"AT3G58070.1",3.2964891956714,"top.intensity.vis.lab.a.mean"
"AT3G59140.1",5.5935503645899,"top.intensity.vis.lab.a.mean"
"AT3G60400.1",3.5517595369718,"top.intensity.vis.lab.a.mean"
"AT4G02630.1",6.12648982406241,"top.intensity.vis.lab.a.mean"
"AT4G17770.1",6.44312769384205,"top.intensity.vis.lab.a.mean"
"AT4G24120.1",4.75123184343344,"top.intensity.vis.lab.a.mean"
"AT4G36850.1",3.74699756696955,"top.intensity.vis.lab.a.mean"
"AT4G37980.1",3.77405373389416,"top.intensity.vis.lab.a.mean"
"AT4G39800.1",6.09294477711169,"top.intensity.vis.lab.a.mean"
"AT5G14450.1",3.32016311873521,"top.intensity.vis.lab.a.mean"
"AT5G19470.1",5.97966239514877,"top.intensity.vis.lab.a.mean"
"AT5G24850.1",3.12385578852487,"top.intensity.vis.lab.a.mean"
"AT5G25040.2",3.41938639523972,"top.intensity.vis.lab.a.mean"
"AT5G36910.1",3.44205354242457,"top.intensity.vis.lab.a.mean"
"AT5G44410.1",3.11557151917418,"top.intensity.vis.lab.a.mean"
"AT5G47800.1",4.4232757111921,"top.intensity.vis.lab.a.mean"
"AT5G59050.1",3.6821983866758,"top.intensity.vis.lab.a.mean"
"AT5G64770.1",3.51559495013431,"top.intensity.vis.lab.a.mean"
"AT5G65140.1",3.44336568529967,"top.intensity.vis.lab.a.mean"
"AT1G09240.1",3.87040081965489,"top.intensity.vis.lab.b.mean"
"AT1G11410.1",5.56922362429258,"top.intensity.vis.lab.b.mean"
"AT1G12480.1",3.59666763586597,"top.intensity.vis.lab.b.mean"
"AT1G15410.1",3.48879808608915,"top.intensity.vis.lab.b.mean"
"AT1G16750.1",3.72746031142627,"top.intensity.vis.lab.b.mean"
"AT1G34355.1",3.23672037155349,"top.intensity.vis.lab.b.mean"
"AT1G66100.1",3.56639244710081,"top.intensity.vis.lab.b.mean"
"AT1G66760.2",3.4153708549314,"top.intensity.vis.lab.b.mean"
"AT1G77960.1",5.89827314692448,"top.intensity.vis.lab.b.mean"
"AT1G80450.1",3.44463886702807,"top.intensity.vis.lab.b.mean"
"AT2G04450.1",4.3701538373043,"top.intensity.vis.lab.b.mean"
"AT2G14520.1",4.33872778237633,"top.intensity.vis.lab.b.mean"
"AT2G20570.2",4.35096852709449,"top.intensity.vis.lab.b.mean"
"AT2G22970.3",3.385300211775,"top.intensity.vis.lab.b.mean"
"AT2G29370.1",5.59118164315449,"top.intensity.vis.lab.b.mean"
"AT2G34380.1",3.48701361952132,"top.intensity.vis.lab.b.mean"
"AT2G36090.1",5.08239580229372,"top.intensity.vis.lab.b.mean"
"AT2G39350.1",3.81105611339155,"top.intensity.vis.lab.b.mean"
"AT2G43520.1",3.71151732726873,"top.intensity.vis.lab.b.mean"
"AT2G44450.1",3.78261821057384,"top.intensity.vis.lab.b.mean"
"AT2G47880.1",3.07398613330375,"top.intensity.vis.lab.b.mean"
"AT3G05690.1",3.11934111860349,"top.intensity.vis.lab.b.mean"
"AT3G11460.1",3.12506843917796,"top.intensity.vis.lab.b.mean"
"AT3G16460.1",3.81687557651677,"top.intensity.vis.lab.b.mean"
"AT3G18530.1",4.10668609827735,"top.intensity.vis.lab.b.mean"
"AT3G21760.1",3.16941791812745,"top.intensity.vis.lab.b.mean"
"AT3G23340.1",3.70450446933872,"top.intensity.vis.lab.b.mean"
"AT3G28070.1",4.07084921162188,"top.intensity.vis.lab.b.mean"
"AT3G28080.1",4.52257232099459,"top.intensity.vis.lab.b.mean"
"AT3G47600.1",3.43374649429478,"top.intensity.vis.lab.b.mean"
"AT3G59140.1",5.42421878685626,"top.intensity.vis.lab.b.mean"
"AT4G02630.1",5.63492355870157,"top.intensity.vis.lab.b.mean"
"AT4G04840.1",5.52202922731143,"top.intensity.vis.lab.b.mean"
"AT4G17770.1",5.93153240792578,"top.intensity.vis.lab.b.mean"
"AT4G24120.1",4.69202494004114,"top.intensity.vis.lab.b.mean"
"AT4G24580.1",4.1081040583888,"top.intensity.vis.lab.b.mean"
"AT4G32590.3",3.2810966067771,"top.intensity.vis.lab.b.mean"
"AT4G36850.1",3.75923077905956,"top.intensity.vis.lab.b.mean"
"AT4G37980.1",4.53218743619266,"top.intensity.vis.lab.b.mean"
"AT4G39800.1",5.90643804135886,"top.intensity.vis.lab.b.mean"
"AT5G10600.1",3.48516542338806,"top.intensity.vis.lab.b.mean"
"AT5G19470.1",5.75210932233894,"top.intensity.vis.lab.b.mean"
"AT5G23350.1",4.07924835340548,"top.intensity.vis.lab.b.mean"
"AT5G26200.1",4.27426483292256,"top.intensity.vis.lab.b.mean"
"AT5G26690.1",3.38932381948974,"top.intensity.vis.lab.b.mean"
"AT5G36910.1",4.40743551505027,"top.intensity.vis.lab.b.mean"
"AT5G38520.2",3.38296087148438,"top.intensity.vis.lab.b.mean"
"AT5G47370.1",3.54756868153056,"top.intensity.vis.lab.b.mean"
"AT5G47800.1",3.64307543038958,"top.intensity.vis.lab.b.mean"
"AT5G50800.1",3.30122380476479,"top.intensity.vis.lab.b.mean"
"AT5G50915.1",3.26423516360129,"top.intensity.vis.lab.b.mean"
"AT5G54190.1",4.51889644783001,"top.intensity.vis.lab.b.mean"
"AT5G55450.1",3.25481709847288,"top.intensity.vis.lab.b.mean"
"AT5G58580.1",3.15099724053971,"top.intensity.vis.lab.b.mean"
"AT5G59050.1",4.54809432910209,"top.intensity.vis.lab.b.mean"
"AT5G61420.2",3.65061604906199,"top.intensity.vis.lab.b.mean"
"AT5G64770.1",3.53132061508897,"top.intensity.vis.lab.b.mean"
"AT5G65140.1",4.11275780516062,"top.intensity.vis.lab.b.mean"
"ATCG00470.1",3.57985465524797,"top.intensity.vis.lab.b.mean"
"AT1G09480.1",3.95110645546024,"top.intensity.vis.rgb.blue.mean"
"AT1G23140.1",3.81342409247376,"top.intensity.vis.rgb.blue.mean"
"AT1G32860.1",3.55463311124599,"top.intensity.vis.rgb.blue.mean"
"AT1G51805.1",3.10682044088316,"top.intensity.vis.rgb.blue.mean"
"AT1G55310.3",4.3708522954843,"top.intensity.vis.rgb.blue.mean"
"AT1G60730.3",3.46046632331525,"top.intensity.vis.rgb.blue.mean"
"AT1G63350.1",3.47166968516706,"top.intensity.vis.rgb.blue.mean"
"AT1G64710.1",4.21120298217785,"top.intensity.vis.rgb.blue.mean"
"AT1G65230.1",3.38293349191707,"top.intensity.vis.rgb.blue.mean"
"AT1G68740.1",3.28391425081019,"top.intensity.vis.rgb.blue.mean"
"AT1G73700.1",3.49296055671206,"top.intensity.vis.rgb.blue.mean"
"AT1G74660.1",3.09644067047472,"top.intensity.vis.rgb.blue.mean"
"AT2G03530.1",4.30961814120081,"top.intensity.vis.rgb.blue.mean"
"AT2G18450.1",5.15188292422662,"top.intensity.vis.rgb.blue.mean"
"AT2G19920.1",3.64446403762542,"top.intensity.vis.rgb.blue.mean"
"AT2G20950.4",3.13119836056263,"top.intensity.vis.rgb.blue.mean"
